parent_bite_id,phase,psi_range,delta_psi_range,rms_change_from_psi0,max_abs_change_from_psi0,total_abs_psi_travel,n_frames
trial_0020_bite_001,transfer,0.2498715843423076,0.2498715843423076,0.19344239531750843,0.2498715843423076,0.30185152094399204,126
trial_0020_bite_001,withdrawal,0.3788560776277894,0.3788560776277894,0.25950573549098516,0.37752783871494877,0.40840574912840566,96
trial_0020_bite_002,transfer,0.2537558654061858,0.2537558654061858,0.1747053792141326,0.2537558654061858,0.3087719200490122,165
trial_0020_bite_002,withdrawal,0.7149399862633095,0.7149399862633095,0.4601665649072571,0.6953595092077078,0.7358142086480903,113
trial_0020_bite_003,transfer,0.19144065060881,0.19144065060881,0.14273384622767585,0.19013591108576033,0.23188741557925008,120
trial_0020_bite_003,withdrawal,0.4813637914723321,0.4813637914723321,0.29772335322851257,0.4721388481905797,0.49079278755393263,76
trial_0020_bite_004,transfer,0.21472716467211939,0.21472716467211939,0.17653492624719702,0.21472716467211939,0.277448313665404,151
trial_0020_bite_004,withdrawal,0.523536639156688,0.523536639156688,0.35507042442225056,0.5086836040721767,0.5453814308453659,97
trial_0020_bite_005,transfer,0.14829814179230283,0.14829814179230283,0.09533461068668998,0.13625834312951435,0.21229404944296615,148
trial_0020_bite_005,withdrawal,0.4748549424953432,0.4748549424953432,0.2645997648690535,0.43291432766957305,0.5287608200100826,104
trial_0020_bite_006,transfer,0.17692916102746503,0.17692916102746503,0.14708653956371687,0.17692916102746503,0.2133013104887791,113
trial_0020_bite_006,withdrawal,0.4121438410858196,0.13027428115813589,0.02937448261015569,0.10141870524564345,0.1753368017590824,62
trial_0020_bite_007,transfer,0.3013454831632285,0.3013454831632285,0.24567107145161107,0.3013454831632285,0.3224595117807505,113
trial_0020_bite_007,withdrawal,0.4607726648120818,0.4607726648120818,0.26272615417326706,0.4466539916005794,0.4792937779539179,98
trial_0020_bite_008,transfer,0.24988910236790263,0.24988910236790263,0.19444738800822683,0.24988910236790263,0.27201131121041744,142
trial_0020_bite_008,withdrawal,0.4770902358436624,0.4770902358436624,0.30229479925723235,0.47629869435499206,0.4875621826369292,100
trial_0020_bite_009,transfer,0.21169593131241315,0.21169593131241315,0.17344788821350227,0.21014300812696796,0.26233093778146976,131
trial_0020_bite_009,withdrawal,0.4695267892342696,0.4695267892342696,0.2867812529954574,0.45848606452612994,0.49470393951034186,111
trial_0020_bite_010,transfer,0.21849212901900472,0.21849212901900472,0.15628255984330805,0.21849212901900472,0.26399946125125906,147
trial_0020_bite_010,withdrawal,0.6342395536782064,0.6342395536782064,0.37629424880949885,0.611514594196934,0.661723335673635,102
trial_0020_bite_011,transfer,0.23781573337007345,0.23781573337007345,0.18777950089912138,0.23781573337007345,0.2904764922154244,162
trial_0020_bite_011,withdrawal,0.45605153670085485,0.45605153670085485,0.301592478579525,0.44535105018652965,0.4701577268179693,100
trial_0020_bite_012,transfer,0.24640581032386288,0.24640581032386288,0.19831987927513395,0.24640581032386288,0.32062556819794974,120
trial_0020_bite_012,withdrawal,0.6311367326871347,0.6311367326871347,0.4335046014801317,0.6215661219140487,0.641702169358354,124
trial_0020_bite_013,transfer,0.15251269635530207,0.15251269635530207,0.1139620078744513,0.14744656563855107,0.20660430526071538,143
trial_0020_bite_013,withdrawal,0.6164040202477521,0.6164040202477521,0.4044024375091014,0.5983768762061543,0.6495591731909891,149
trial_0020_bite_014,transfer,0.1894780210340068,0.1894780210340068,0.1190343370299236,0.17526243367830263,0.23529631232499915,149
trial_0020_bite_014,withdrawal,0.6665178320694887,0.6665178320694887,0.41174569148285173,0.6418359305692949,0.7109156998013981,117
trial_0020_bite_015,transfer,0.22072113902578616,0.22072113902578616,0.11540448586895621,0.209441886150453,0.4663506144591145,323
trial_0020_bite_015,withdrawal,0.7348014025967498,0.7348014025967498,0.42099217953150786,0.721734878319694,0.7547064533326546,104
trial_0020_bite_016,transfer,0.14446366729177162,0.14446366729177162,0.08464808501510114,0.12374518239447196,0.21218390954739963,163
trial_0020_bite_016,withdrawal,0.4011910968177128,0.4011910968177128,0.25628531806495114,0.3907478686913728,0.4538955415244952,95
trial_0020_bite_017,withdrawal,0.604137835746732,0.604137835746732,0.34937947507123607,0.5815231821044491,0.6314381629220667,104
trial_0020_bite_018,transfer,0.13393955709367678,0.13393955709367678,0.10574986880925769,0.13393955709367678,0.24076136427208716,201
trial_0020_bite_018,withdrawal,0.7035833312382431,0.7035833312382431,0.3839184611907318,0.6731415431626959,0.7340521326744018,108
trial_0020_bite_019,withdrawal,0.6305755966456661,0.6305755966456661,0.4570566614059777,0.6300492678049929,0.6324874641041074,90
