scope,grouping,group,strategy,source_valid_frames,attempted_frames,SUCCESS_EXACT,success_percent,continuous_frame_percent,continuity_violations,JOINT_LIMIT,NO_VALID_BRANCH,NO_FEASIBLE_PSI,INPUT_NOT_SOLVED,other_status,clean_wrapped_delta_q_rad_support_values,clean_wrapped_delta_q_rad_p95,clean_wrapped_delta_q_rad_max,clean_wrapped_delta_q_rad_rms,clean_joint_velocity_rad_s_support_values,clean_joint_velocity_rad_s_p95,clean_joint_velocity_rad_s_max,clean_joint_velocity_rad_s_rms,clean_joint_acceleration_rad_s2_support_values,clean_joint_acceleration_rad_s2_p95,clean_joint_acceleration_rad_s2_max,clean_joint_acceleration_rad_s2_rms,clean_joint_jerk_rad_s3_support_values,clean_joint_jerk_rad_s3_p95,clean_joint_jerk_rad_s3_max,clean_joint_jerk_rad_s3_rms,joint_limit_margin_rad_count,joint_limit_margin_rad_min,joint_limit_margin_rad_mean,joint_limit_margin_rad_p95,joint_limit_margin_rad_max,total_wrapped_joint_travel_rad,continuous_segments,longest_continuous_segment_frames,clean_branch_changes,clean_search_branch_changes,search_attempted_frames,local_selected_frames,local_candidate_selected_percent,global_recovery_frames,global_recovery_percent,no_feasible_psi_frames,average_candidates_evaluated_among_search_attempts,chosen_abs_delta_psi_rad_count,chosen_abs_delta_psi_rad_min,chosen_abs_delta_psi_rad_mean,chosen_abs_delta_psi_rad_p95,chosen_abs_delta_psi_rad_max,total_psi_travel_rad,candidate_SUCCESS_EXACT,candidate_JOINT_LIMIT,candidate_NO_VALID_BRANCH,candidate_other_status
clean_motion,take,trial_0012,RobotSmooth,4327,3348,3334,77.05107464756182,99.97000599880025,1,0,4,10,979,0,23142,0.021995206840039323,0.20745534933957321,0.011693076919960814,23142,2.1995206840039305,20.745534933957302,1.1693076919960814,22953,73.77754943392647,2722.98553499223,77.21053846336483,22764,12241.273148709255,481720.5854029254,11939.215321657259,3334,0.027974469641785404,0.4971351501522025,0.8008747172225545,0.963097103140937,174.70797391976794,28,188,4,2,3317.0,3307.0,99.6985227615315,0.0,0.0,10.0,9.096472716309918,3307.0,0.0,0.001542183247656481,0.0,0.3999999999999999,5.099999999999983,29513.0,154.0,506.0,0.0
clean_motion,take,trial_0013,B0,2756,2756,2660,96.5166908563135,99.92481203007519,2,0,96,0,0,0,18396,0.019405866273039973,0.2582754659009281,0.010540224469430717,18396,1.9405866273039956,25.827546590092787,1.0540224469430715,18179,61.114792907623766,1329.325985368548,40.606235255488215,17962,9540.500307102793,110472.45021329272,5362.614731357339,2660,0.15177088734611832,0.5551447593978571,0.8422650418049769,0.9864568561261335,115.16116181914846,32,198,2627,1,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0013,B1,2756,2756,2665,96.69811320754717,99.8874296435272,3,0,91,0,0,0,18424,0.019301394839139747,0.39988451027107974,0.01103645661628527,18424,1.930139483913973,39.98845102710794,1.1036456616285266,18207,61.989662619045525,2308.4654123988907,49.250558696762816,17990,9646.924008797554,197142.47382048622,5932.12719952783,2665,0.17665535260958176,0.5769717044368776,0.8608390024223584,0.9887365720027859,115.9862755091277,33,198,2630,2,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0013,B2,2756,2756,2653,96.26269956458636,99.8869204673954,3,0,103,0,0,0,18340,0.018527566735229546,0.46594226984152387,0.01086605325327564,18340,1.8527566735229535,46.59422698415234,1.086605325327564,18123,59.899212786234,3026.4704836746446,47.50677123071198,17913,9463.558775667014,228150.73342046601,5709.693212915704,2653,0.24938077273583126,0.5638017511286202,0.8247473774857459,0.9934798726200338,109.58121299848848,33,198,2618,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0013,B3,2756,2756,2653,96.26269956458636,99.8869204673954,3,0,103,0,0,0,18340,0.019110243064484094,0.3940673612174965,0.010742378951805489,18340,1.911024306448413,39.40673612174962,1.0742378951805487,18123,81.9429188787099,2264.184067893161,52.388756433098784,17913,13808.50567220127,153910.69446312636,7545.020997431986,2653,0.24809372040440714,0.5612920517381672,0.8231454064752591,0.9985837701933953,115.00258269673544,33,198,2619,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0013,StrongLocal,2756,2756,2656,96.37155297532655,99.88704819277109,3,0,100,0,0,0,18361,0.018913976399683285,0.3418637237159037,0.010877201957430534,18361,1.8913976399683285,34.18637237159034,1.0877201957430533,18137,76.81679953727982,1925.5125511671442,49.744561319625966,17920,12641.854977233033,146557.51813313883,7002.456336039416,2656,0.2493976534881135,0.5675448211886208,0.8281456660828144,0.998269865221344,114.56100653615366,33,198,2621,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0013,H_star,2756,2756,2655,96.33526850507982,99.92467043314501,2,0,101,0,0,0,18361,0.0190756750157437,0.36254708318970374,0.011217332530424194,18361,1.9075675015743787,36.254708318970344,1.1217332530424193,18144,92.79527467873548,2253.0680413664045,60.687563195521854,17927,15886.39914856723,226541.4366950896,8852.494155666212,2655,0.2467476091443217,0.5669683427896767,0.8303634149785359,0.9966044632953137,117.14969072075239,32,198,2622,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0013,HumanGT,2756,2756,2650,96.15384615384616,99.88679245283019,3,0,106,0,0,0,18319,0.018889124617194577,0.19375443179533525,0.009985024346013805,18319,1.888912461719456,19.375443179533722,0.9985024346013807,18102,68.72105171390018,884.0231870602528,39.25616738801889,17892,11318.216262387043,88298.69523246247,5795.994505208661,2650,0.24563988908987167,0.5834601316643617,0.8706172307971342,0.9964246308605964,112.16279667879857,33,198,2615,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0013,RobotSmooth,2756,2705,2703,98.07692307692307,99.96300406955235,1,0,0,2,51,0,18711,0.019845276861900185,0.26094721589922654,0.010969408811291345,18711,1.984527686190017,26.09472158992263,1.0969408811291343,18508,65.60626479301165,2940.351121637165,79.72364648789278,18305,10621.199809900498,465002.8318757747,13164.700616125976,2703,0.1517708873410042,0.5594505959807203,0.8410933636805008,0.9864568561261335,119.40327160535175,30,198,1,0,2676.0,2674.0,99.9252615844544,0.0,0.0,2.0,9.023916292974588,2674.0,0.0,0.000710545998504111,0.0,0.19999999999999954,1.899999999999993,23910.0,35.0,203.0,0.0
clean_motion,take,trial_0014,B0,4670,4670,4653,99.63597430406853,99.97850848914679,1,0,17,0,0,0,32270,0.021142796418717445,0.21102176054627164,0.010114564942279832,32270,2.1142796418717427,21.102176054627144,1.0114564942279831,31969,43.852529154209094,1091.890824143107,25.774884536838698,31668,5928.901393841561,207911.03618397604,3489.336921114743,4653,0.003313265152586453,0.7095585573099012,0.9860133872136297,1.0929380256907408,208.7275618760853,43,205,4609,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0014,B1,4670,4670,4658,99.74304068522484,99.93559467582654,3,0,12,0,0,0,32284,0.021268386024757866,0.13037968047316892,0.010194954621871736,32284,2.1268386024757864,13.03796804731688,1.0194954621871737,31976,44.483174946535684,1050.3061366088034,25.281557257246508,31668,6068.954060118356,127457.56079430682,3647.835436883545,4658,0.03999418724753312,0.728812583442643,1.0074587996443582,1.1160904325020313,216.00091277524712,46,205,4612,0,,,,,,,,,,,,,,,,,
clean_motion,take,trial_0014,B2,4670,4670,4649,99.55032119914347,99.978489997849,1,0,21,0,0,0,32242,0.02031479278689424,0.2519416308830438,0.00988318463878039,32242,2.0314792786894227,25.194163088304354,0.9883184638780389,31948,44.31251566539554,1325.7328382696796,24.88900572010264,31654,6011.097158769777,85616.85535751782,3178.207942398879,4649,0.12406949501959552,0.7107433419466163,0.9476984158211239,1.046267990964198,199.17257649827673,43,205,4606,0,,,,,,,,,,,,,,,,,
