record_id,parent_bite_id,take,phase,generator,first_delta_correction_rad,generated_vs_measured_reference_delta_psi_rmse_rad,generated_vs_measured_reference_delta_psi_mae_rad,generated_vs_measured_reference_delta_psi_p95_rad,generated_vs_measured_reference_delta_psi_max_rad,end_to_end_coordination_deviation_rmse_rad,end_to_end_coordination_deviation_mae_rad,coordination_success
trial_0019_bite_015_transfer,trial_0019_bite_015,trial_0019,transfer,contextual_promp,0.01606513367680005,0.011030394318292966,0.009760477798375357,0.019667124529041402,0.021698575210054305,0.03437490758889017,0.03218231440248885,True
trial_0019_bite_015_withdrawal,trial_0019_bite_015,trial_0019,withdrawal,retrieval,-0.007218944761837506,0.09096224030351674,0.06296434512144028,0.17559831081742217,0.18072744262762377,0.07159222223299899,0.0590960164648222,True
trial_0019_bite_015_withdrawal,trial_0019_bite_015,trial_0019,withdrawal,contextual_promp,-0.007218944761837506,0.06964262486307429,0.05009116244172906,0.1325496980764615,0.14509413119495085,0.04663810235986417,0.04028973424395705,True
trial_0019_bite_016_transfer,trial_0019_bite_016,trial_0019,transfer,retrieval,0.018670085858337904,0.01828488806501778,0.01695947394745621,0.026948015146496876,0.02830867127288274,0.038573462872189955,0.03513023412870947,True
trial_0019_bite_016_transfer,trial_0019_bite_016,trial_0019,transfer,contextual_promp,0.018670085858337904,0.0056922533611044905,0.004763871594902115,0.010172572943408535,0.012130645340191093,0.028751855118921907,0.025733762125524164,True
trial_0019_bite_016_withdrawal,trial_0019_bite_016,trial_0019,withdrawal,retrieval,-0.008752877716263324,0.04283623112018328,0.03443950202418518,0.07694892252053037,0.09514806567339551,0.1387444749180018,0.1182559724790971,True
trial_0019_bite_016_withdrawal,trial_0019_bite_016,trial_0019,withdrawal,contextual_promp,-0.008752877716263324,0.02333953810208771,0.01820039583289744,0.049190179744199036,0.060731746323908105,0.11800210534534565,0.10254824567739981,True
trial_0019_bite_017_transfer,trial_0019_bite_017,trial_0019,transfer,retrieval,0.018383050415026636,0.036721372670006025,0.03405881702788769,0.05197566006528094,0.054054909221465774,0.04093867605196491,0.03402467039132089,True
trial_0019_bite_017_transfer,trial_0019_bite_017,trial_0019,transfer,contextual_promp,0.018383050415026636,0.013598017658719437,0.012393283859256383,0.02143034891695958,0.0244759883954849,0.05852658155590295,0.05595179401682587,True
trial_0019_bite_017_withdrawal,trial_0019_bite_017,trial_0019,withdrawal,retrieval,-0.0071685019998287604,0.039273079553285725,0.03627247845502602,0.0633375432659209,0.06776720165539743,0.059649365213193487,0.04615654186975233,True
trial_0019_bite_017_withdrawal,trial_0019_bite_017,trial_0019,withdrawal,contextual_promp,-0.0071685019998287604,0.06241287463117609,0.05059367653721144,0.10379226686973549,0.1084868845414042,0.09192296871134106,0.06446396554027391,True
trial_0019_bite_018_transfer,trial_0019_bite_018,trial_0019,transfer,retrieval,0.01822012717446623,0.023287256851896764,0.021253469285682672,0.03789975170356235,0.04093974800075268,0.035671928336882236,0.02334646833442309,True
trial_0019_bite_018_transfer,trial_0019_bite_018,trial_0019,transfer,contextual_promp,0.01822012717446623,0.011309495427481138,0.00957886870491068,0.019121452556766422,0.023341518901688174,0.038863603117383204,0.03239164136362933,True
trial_0019_bite_018_withdrawal,trial_0019_bite_018,trial_0019,withdrawal,retrieval,-0.0261225832155281,0.03048839582186455,0.023553994479376967,0.05774432338768691,0.0617766084883339,0.09732014696755603,0.07945951022803473,True
trial_0019_bite_018_withdrawal,trial_0019_bite_018,trial_0019,withdrawal,contextual_promp,-0.0261225832155281,0.02718189077947887,0.023028607780761257,0.04622037466091,0.05004769385711105,0.10244986830549922,0.08753923409888176,True
trial_0019_bite_019_transfer,trial_0019_bite_019,trial_0019,transfer,retrieval,0.016183846795224215,0.021536443134271267,0.014942879299591396,0.04838123443183178,0.05132279183941803,0.12005466209264896,0.10321804815873016,True
trial_0019_bite_019_transfer,trial_0019_bite_019,trial_0019,transfer,contextual_promp,0.016183846795224215,0.010308449381737715,0.008498353955716482,0.02069359750961674,0.021652806973803417,0.11747985133599236,0.10581065689838869,True
trial_0019_bite_019_withdrawal,trial_0019_bite_019,trial_0019,withdrawal,retrieval,-0.024469253217528707,0.03799703810239884,0.027178870769959472,0.07297661619930754,0.08448861124918033,0.08171854265270019,0.06435206440451752,True
trial_0019_bite_019_withdrawal,trial_0019_bite_019,trial_0019,withdrawal,contextual_promp,-0.024469253217528707,0.024664227817951974,0.018862835070513673,0.04893913128668548,0.0659593872396701,0.06003782009628324,0.04629448667800057,True
trial_0019_bite_020_transfer,trial_0019_bite_020,trial_0019,transfer,retrieval,0.02160097304805915,0.012323059153133859,0.010816236302785153,0.019377272748123224,0.02167526239843507,0.02728402920045005,0.0213494426176096,True
trial_0019_bite_020_transfer,trial_0019_bite_020,trial_0019,transfer,contextual_promp,0.02160097304805915,0.009665247307852422,0.008211236964380444,0.016492656386637744,0.020495396092094345,0.02434955002113376,0.021995186339148296,True
trial_0019_bite_020_withdrawal,trial_0019_bite_020,trial_0019,withdrawal,retrieval,-0.0184118454838021,0.1869315533405867,0.15016106197257836,0.3141790276308004,0.3266518841335445,0.16805363412605193,0.1285859046813562,True
trial_0019_bite_020_withdrawal,trial_0019_bite_020,trial_0019,withdrawal,contextual_promp,-0.0184118454838021,0.10964512416321433,0.09021622798607971,0.1690646139539727,0.1760929581805968,0.08424936515394361,0.06942593535720117,True
trial_0019_bite_021_transfer,trial_0019_bite_021,trial_0019,transfer,retrieval,0.020345713842766032,0.023541146719898483,0.017981382577739388,0.04436687290637454,0.0461477472010014,0.02126105102838444,0.018482016101855393,True
trial_0019_bite_021_transfer,trial_0019_bite_021,trial_0019,transfer,contextual_promp,0.020345713842766032,0.007593807420673419,0.0062990881924601515,0.013488790922131441,0.015629215200373192,0.014574207724036998,0.01247598793706936,True
trial_0019_bite_021_withdrawal,trial_0019_bite_021,trial_0019,withdrawal,retrieval,-0.008622679652307423,0.04027764387666672,0.033638125244815055,0.07687234259349472,0.08039080146253184,0.040836192263081494,0.03353093249835185,True
trial_0019_bite_021_withdrawal,trial_0019_bite_021,trial_0019,withdrawal,contextual_promp,-0.008622679652307423,0.07049577382344138,0.05752775161065491,0.12221350055012246,0.13290233298673831,0.06788350153155323,0.0554560419301559,True
trial_0019_bite_022_transfer,trial_0019_bite_022,trial_0019,transfer,retrieval,0.022033931881570934,0.012317242380830224,0.00967406135112468,0.0276993075133881,0.03323455467399701,0.045278144881382355,0.04081679674717919,True
trial_0019_bite_022_transfer,trial_0019_bite_022,trial_0019,transfer,contextual_promp,0.022033931881570934,0.0145076853355222,0.013526944135181598,0.022425539517127953,0.02342720203632504,0.04975741741847348,0.04415147254368457,True
trial_0019_bite_022_withdrawal,trial_0019_bite_022,trial_0019,withdrawal,retrieval,-0.015350412792946,0.10926848192890315,0.06852396785858784,0.21822897941712652,0.22239376949249368,0.1315200421204168,0.08481102705810686,True
trial_0019_bite_022_withdrawal,trial_0019_bite_022,trial_0019,withdrawal,contextual_promp,-0.015350412792946,0.09072735483507097,0.06618220149419647,0.16592242308530744,0.1717694368888497,0.11584768876592345,0.0832663545406668,True
trial_0019_bite_023_transfer,trial_0019_bite_023,trial_0019,transfer,retrieval,0.02422546762081016,0.026677156912302862,0.024927571340967878,0.03660508210721458,0.03858197295899654,0.05792093626317543,0.05563513448347665,True
trial_0019_bite_023_transfer,trial_0019_bite_023,trial_0019,transfer,contextual_promp,0.02422546762081016,0.0034940465002530835,0.0029275219887739375,0.005935913781824036,0.0068766516724241555,0.03514997634329419,0.03357019445365573,True
trial_0019_bite_023_withdrawal,trial_0019_bite_023,trial_0019,withdrawal,retrieval,0.001390092326700976,0.049875351574721935,0.03963719145109688,0.08864989831264151,0.09916480395239285,0.08863765645367462,0.06773912980828234,True
trial_0019_bite_023_withdrawal,trial_0019_bite_023,trial_0019,withdrawal,contextual_promp,0.001390092326700976,0.057643903607222866,0.0432187163899139,0.10518453936572646,0.1138333668972237,0.09791253605702364,0.07470843878206337,True
trial_0019_bite_024_transfer,trial_0019_bite_024,trial_0019,transfer,retrieval,0.022808784350375373,0.01387506982528132,0.01065486215571167,0.03278089443408219,0.03664425469975283,0.09537455945166023,0.09199456270527795,True
trial_0019_bite_024_transfer,trial_0019_bite_024,trial_0019,transfer,contextual_promp,0.022808784350375373,0.011843840319985354,0.010365199695026053,0.017944854802939066,0.01960722676049432,0.07654131491205644,0.07288705689685442,True
trial_0019_bite_024_withdrawal,trial_0019_bite_024,trial_0019,withdrawal,retrieval,-0.008693214768404655,0.09545109631730296,0.07552368732107131,0.1609989938400652,0.16413306911854933,0.1146181954684663,0.0807503468412301,True
trial_0019_bite_024_withdrawal,trial_0019_bite_024,trial_0019,withdrawal,contextual_promp,-0.008693214768404655,0.08874328651859004,0.061470346107892745,0.1632116265439333,0.1705112370723819,0.10745440098000401,0.0847195957536014,True
trial_0019_bite_025_transfer,trial_0019_bite_025,trial_0019,transfer,retrieval,0.020016294844320666,0.01927979499138096,0.018135822402541128,0.028409130473145937,0.03620728862385885,0.06040814041711416,0.05643622882432914,True
trial_0019_bite_025_transfer,trial_0019_bite_025,trial_0019,transfer,contextual_promp,0.020016294844320666,0.006474637377009659,0.005669484547711604,0.01094033552636965,0.012881334752218691,0.043709895419556555,0.03799703855850176,True
trial_0019_bite_025_withdrawal,trial_0019_bite_025,trial_0019,withdrawal,retrieval,-0.005025625550426868,0.14920573261182063,0.12371526463413589,0.214544183388027,0.2180602943970457,0.11143706202264046,0.09303376273989666,True
trial_0019_bite_025_withdrawal,trial_0019_bite_025,trial_0019,withdrawal,contextual_promp,-0.005025625550426868,0.07170335318194228,0.05260353382347096,0.12698470106414228,0.13365142406859318,0.05368187320222197,0.04067001725932932,True
trial_0019_bite_026_transfer,trial_0019_bite_026,trial_0019,transfer,retrieval,0.017066081265195696,0.026867309453645884,0.020390953691071967,0.05227503873265302,0.05509386487257774,0.028978313863021816,0.023826100160021173,True
trial_0019_bite_026_transfer,trial_0019_bite_026,trial_0019,transfer,contextual_promp,0.017066081265195696,0.008402679134270676,0.006404939805773681,0.017079028635889282,0.01796532674179835,0.03174702809379205,0.0264797942030341,True
trial_0019_bite_026_withdrawal,trial_0019_bite_026,trial_0019,withdrawal,retrieval,-0.007518522528437021,0.1384804574871099,0.11986312461496879,0.20018895091222325,0.20418307893426113,0.08249914646690862,0.07530599496194314,True
trial_0019_bite_026_withdrawal,trial_0019_bite_026,trial_0019,withdrawal,contextual_promp,-0.007518522528437021,0.08541267356227558,0.06539172211176403,0.1382227774477786,0.14100425529046676,0.1288000385202296,0.1114119807771252,True
trial_0020_bite_001_transfer,trial_0020_bite_001,trial_0020,transfer,retrieval,0.03447750675468464,0.012179385241070933,0.010449200976507434,0.019277125046909982,0.021487793482154516,0.13144267324120412,0.11625559425360091,True
trial_0020_bite_001_transfer,trial_0020_bite_001,trial_0020,transfer,contextual_promp,0.03447750675468464,0.015604307695641268,0.014177507487779527,0.022372171661229623,0.02312219072769922,0.13477311719679957,0.12193059807260459,True
trial_0020_bite_001_withdrawal,trial_0020_bite_001,trial_0020,withdrawal,retrieval,0.006406758636869617,0.025104776357081162,0.020952682526730444,0.04484892225230334,0.04947196975255949,0.15110223438752712,0.12756645964545857,True
trial_0020_bite_001_withdrawal,trial_0020_bite_001,trial_0020,withdrawal,contextual_promp,0.006406758636869617,0.026106657480959552,0.021767990482579415,0.046499998664486175,0.053927811042676854,0.10908683842379757,0.09386813641865072,True
trial_0020_bite_002_transfer,trial_0020_bite_002,trial_0020,transfer,retrieval,0.027872449134556637,0.00982394024979436,0.008562146756727153,0.01584380407925981,0.019718552531806835,0.11250987277889136,0.09138755960492374,True
trial_0020_bite_002_transfer,trial_0020_bite_002,trial_0020,transfer,contextual_promp,0.027872449134556637,0.017053753056241256,0.01595320475490867,0.025439214343533724,0.028289309869748473,0.09519740563691906,0.07744673081971955,True
trial_0020_bite_002_withdrawal,trial_0020_bite_002,trial_0020,withdrawal,retrieval,0.0060894494267935756,0.05118498529139642,0.04176751425115634,0.08575027291140645,0.094855690768419,0.2663838324197232,0.19783268706327573,True
trial_0020_bite_002_withdrawal,trial_0020_bite_002,trial_0020,withdrawal,contextual_promp,0.0060894494267935756,0.08500857907383351,0.06485351410597259,0.12802790152615443,0.1346368477152856,0.31585438970027846,0.24660411965391804,True
trial_0020_bite_003_transfer,trial_0020_bite_003,trial_0020,transfer,retrieval,0.03038530875335396,0.010539130767270246,0.008366567684124752,0.02269020150668666,0.026732834747957682,0.08676503971145619,0.07827595103849139,True
trial_0020_bite_003_transfer,trial_0020_bite_003,trial_0020,transfer,contextual_promp,0.03038530875335396,0.006629166824002893,0.006006864809277796,0.00999670213865421,0.010633717115534264,0.08588747700478229,0.07609285617059783,True
trial_0020_bite_003_withdrawal,trial_0020_bite_003,trial_0020,withdrawal,retrieval,0.004292789137723455,0.0612667507320282,0.04405106596309178,0.12661051043452295,0.13278105587652045,0.177430993289969,0.12866347047015333,True
trial_0020_bite_003_withdrawal,trial_0020_bite_003,trial_0020,withdrawal,contextual_promp,0.004292789137723455,0.0359403295644044,0.029261601337441732,0.0635345780837797,0.06746209847613373,0.14794569837188531,0.10738550641035327,True
trial_0020_bite_004_transfer,trial_0020_bite_004,trial_0020,transfer,retrieval,0.029044787263019,0.04973112679108236,0.04478373455186943,0.07102239382523429,0.07238513665059079,0.12968361146318091,0.11927059397259637,True
trial_0020_bite_004_transfer,trial_0020_bite_004,trial_0020,transfer,contextual_promp,0.029044787263019,0.023453053935505525,0.021881646576478165,0.034044323595177284,0.035161210561098416,0.10396328061759555,0.09638547360798168,True
trial_0020_bite_004_withdrawal,trial_0020_bite_004,trial_0020,withdrawal,retrieval,0.001468682073069812,0.07407088981119588,0.05916091859196124,0.1171227289502785,0.11984019140084376,0.22774015901949418,0.18980557484680338,True
trial_0020_bite_004_withdrawal,trial_0020_bite_004,trial_0020,withdrawal,contextual_promp,0.001468682073069812,0.04654393840820849,0.03750221723523977,0.07817140708058498,0.08483906486738554,0.19934409866010422,0.16741541101060392,True
trial_0020_bite_005_transfer,trial_0020_bite_005,trial_0020,transfer,retrieval,0.028883752460339873,0.007876624862664505,0.006465337189888095,0.013950281483349813,0.017475679062957054,0.03706532920896032,0.03274223549365018,True
trial_0020_bite_005_transfer,trial_0020_bite_005,trial_0020,transfer,contextual_promp,0.028883752460339873,0.014185523302826214,0.013293531132425982,0.021427348998116408,0.027049150227760183,0.028528983943021734,0.02563940941682764,True
trial_0020_bite_005_withdrawal,trial_0020_bite_005,trial_0020,withdrawal,retrieval,0.004420042416666831,0.0745990588770863,0.05954521114564022,0.1334202214862642,0.15229897304643839,0.1481486474230648,0.11124566302894859,True
trial_0020_bite_005_withdrawal,trial_0020_bite_005,trial_0020,withdrawal,contextual_promp,0.004420042416666831,0.04277381948585384,0.03671488684132508,0.06711090633373856,0.07219395285894192,0.11559286333679314,0.08962638685626291,True
trial_0020_bite_006_transfer,trial_0020_bite_006,trial_0020,transfer,retrieval,0.031263766756439736,0.010814775930479192,0.008443430951451798,0.021384253135307483,0.022368401204079066,0.09015047419815302,0.0818408410285592,True
trial_0020_bite_006_transfer,trial_0020_bite_006,trial_0020,transfer,contextual_promp,0.031263766756439736,0.016048821710232437,0.01280693174247772,0.02874188386512471,0.030639230009306878,0.09187881943971721,0.08542331678083609,True
trial_0020_bite_006_withdrawal,trial_0020_bite_006,trial_0020,withdrawal,retrieval,-0.0016535032704265231,0.05017203696322869,0.034526107707969815,0.1208110321159409,0.1283584154801948,0.16369536474925497,0.1324368619794392,True
trial_0020_bite_006_withdrawal,trial_0020_bite_006,trial_0020,withdrawal,contextual_promp,-0.0016535032704265231,0.021507997955572636,0.016378751536811464,0.04263101750740758,0.056434416099953276,0.12081377399962323,0.09607784379420262,True
trial_0020_bite_007_transfer,trial_0020_bite_007,trial_0020,transfer,retrieval,0.0291202678699261,0.028406583380398257,0.02522046086326727,0.041457525844373566,0.04268292559511466,0.21196440140207842,0.19283147782204482,True
trial_0020_bite_007_transfer,trial_0020_bite_007,trial_0020,transfer,contextual_promp,0.0291202678699261,0.013513568072696821,0.011411728042588574,0.021148610994274248,0.0264997316288642,0.18614607522609353,0.17285471151011222,True
trial_0020_bite_007_withdrawal,trial_0020_bite_007,trial_0020,withdrawal,retrieval,-0.0013699736180894765,0.09510046714651914,0.08058177729457454,0.17209631034510506,0.17756235243317278,0.07091082849298067,0.06346016619603938,True
trial_0020_bite_007_withdrawal,trial_0020_bite_007,trial_0020,withdrawal,contextual_promp,-0.0013699736180894765,0.04042620805055042,0.03209639612369538,0.07094736345963912,0.0831684957765211,0.12206383880297848,0.09096198028373632,True
trial_0020_bite_008_transfer,trial_0020_bite_008,trial_0020,transfer,retrieval,0.030280884562797965,0.013298239078696605,0.011706813015404683,0.02122028056500061,0.021946909963588224,0.13445015250453515,0.11889757228213038,True
trial_0020_bite_008_transfer,trial_0020_bite_008,trial_0020,transfer,contextual_promp,0.030280884562797965,0.01268871367104583,0.01049815788399826,0.021375741077423113,0.024371745848079704,0.12832815892690436,0.11502898293762434,True
trial_0020_bite_008_withdrawal,trial_0020_bite_008,trial_0020,withdrawal,retrieval,0.0029787332802873176,0.10099007992025863,0.0800199278799076,0.18697979456413033,0.1965100828411468,0.20820431498370914,0.17134606400659802,True
trial_0020_bite_008_withdrawal,trial_0020_bite_008,trial_0020,withdrawal,contextual_promp,0.0029787332802873176,0.05076135074819654,0.03942853926179513,0.08174462924427793,0.09250046234603343,0.15572650467135815,0.12167069789446568,True
trial_0020_bite_009_transfer,trial_0020_bite_009,trial_0020,transfer,retrieval,0.030608968468029376,0.021573846067197536,0.01974931002367904,0.029448249538653465,0.03244993706643991,0.14249246496245638,0.1277279294739805,True
trial_0020_bite_009_transfer,trial_0020_bite_009,trial_0020,transfer,contextual_promp,0.030608968468029376,0.01712401882332404,0.01485175545169502,0.029190008255948613,0.031030401652929807,0.12023938803018822,0.10924927389209604,True
trial_0020_bite_009_withdrawal,trial_0020_bite_009,trial_0020,withdrawal,retrieval,-0.0017318677771667155,0.055881415318713476,0.04477741115182506,0.09174904313566351,0.10129800378790921,0.18406646931543527,0.14181604774237794,True
trial_0020_bite_009_withdrawal,trial_0020_bite_009,trial_0020,withdrawal,contextual_promp,-0.0017318677771667155,0.025739023419502585,0.02243970506122387,0.04498528849140093,0.04806115770475922,0.14365873985516375,0.10398223592059318,True
trial_0020_bite_010_transfer,trial_0020_bite_010,trial_0020,transfer,retrieval,0.030242774201922003,0.014726714473537544,0.010911432550392773,0.03326945738057352,0.0378274897975617,0.10548245578494811,0.09131068638753534,True
trial_0020_bite_010_transfer,trial_0020_bite_010,trial_0020,transfer,contextual_promp,0.030242774201922003,0.006390592825178647,0.005494361167886633,0.010751752518587773,0.01388299823770045,0.11000565259158447,0.09523293441826061,True
trial_0020_bite_010_withdrawal,trial_0020_bite_010,trial_0020,withdrawal,retrieval,0.00042951526535885717,0.09593323129583495,0.07402612756036686,0.16632720487151767,0.1737626284729201,0.2680887474563701,0.20300294120935342,True
trial_0020_bite_010_withdrawal,trial_0020_bite_010,trial_0020,withdrawal,contextual_promp,0.00042951526535885717,0.0618625141066442,0.048670204001005225,0.10506719741947754,0.10923903277088273,0.2348059008457462,0.1740891012071125,True
trial_0020_bite_011_transfer,trial_0020_bite_011,trial_0020,transfer,retrieval,0.030669267211615562,0.017118052247008183,0.01332126952768327,0.03220146736573967,0.03633721093378315,0.11790815124822443,0.10515154036885663,True
trial_0020_bite_011_transfer,trial_0020_bite_011,trial_0020,transfer,contextual_promp,0.030669267211615562,0.014844575235085944,0.01233786589682695,0.026310854272036055,0.027555684709011152,0.11123908848869922,0.0970140482514293,True
trial_0020_bite_011_withdrawal,trial_0020_bite_011,trial_0020,withdrawal,retrieval,0.004946257506532255,0.06318781707768978,0.047795591370984776,0.1241925262207927,0.13653839117987898,0.1444309885351546,0.12161513950084406,True
trial_0020_bite_011_withdrawal,trial_0020_bite_011,trial_0020,withdrawal,contextual_promp,0.004946257506532255,0.07343590561709805,0.05378988509902015,0.1386792513350318,0.14661360907088888,0.15182069988851987,0.1253839696370256,True
trial_0020_bite_012_transfer,trial_0020_bite_012,trial_0020,transfer,retrieval,0.030294489027879092,0.025049153272157974,0.021482285020743595,0.037405171685196636,0.038718041062134056,0.16254190902826618,0.14563638840738247,True
trial_0020_bite_012_transfer,trial_0020_bite_012,trial_0020,transfer,contextual_promp,0.030294489027879092,0.012012541372187336,0.010526902348604185,0.019928679644554567,0.023215726660942067,0.13768229984547525,0.12640038216875898,True
trial_0020_bite_012_withdrawal,trial_0020_bite_012,trial_0020,withdrawal,retrieval,-0.002765226201518781,0.022958230634399033,0.016734345938513577,0.04562228845631036,0.0636830719985261,0.2379300888162617,0.18856792678495,True
trial_0020_bite_012_withdrawal,trial_0020_bite_012,trial_0020,withdrawal,contextual_promp,-0.002765226201518781,0.05782042323970754,0.04753678504260881,0.09423389076015332,0.10591296355130148,0.29283378637264784,0.2409163135402529,True
trial_0020_bite_013_transfer,trial_0020_bite_013,trial_0020,transfer,retrieval,0.027149494105758173,0.03678590929278372,0.035455995032062426,0.046123550589743156,0.04795426334966159,0.09582058658441267,0.08862465480908811,True
trial_0020_bite_013_transfer,trial_0020_bite_013,trial_0020,transfer,contextual_promp,0.027149494105758173,0.021614910973303623,0.020224957665009348,0.03232741744355096,0.03465530450271169,0.08018906148832697,0.0742830701898938,True
trial_0020_bite_013_withdrawal,trial_0020_bite_013,trial_0020,withdrawal,retrieval,0.001382979340642072,0.12226159502601076,0.0962719870892437,0.224116476129063,0.2387739713464793,0.29826883170819757,0.24050422610607364,True
trial_0020_bite_013_withdrawal,trial_0020_bite_013,trial_0020,withdrawal,contextual_promp,0.001382979340642072,0.07464455045875765,0.05990751376886793,0.13770444272402554,0.1505974589297286,0.2536677688397308,0.20274337124224498,True
trial_0020_bite_014_transfer,trial_0020_bite_014,trial_0020,transfer,retrieval,0.02860298499641028,0.031112324953082204,0.026609775253994588,0.043492479265340646,0.04539040118141244,0.1095805120477378,0.09027836195014556,True
trial_0020_bite_014_transfer,trial_0020_bite_014,trial_0020,transfer,contextual_promp,0.02860298499641028,0.010935820399128302,0.009936547983097427,0.015426311595281295,0.017039059869283075,0.08967861773136761,0.07466325900983017,True
trial_0020_bite_014_withdrawal,trial_0020_bite_014,trial_0020,withdrawal,retrieval,-0.005372586994484385,0.12332205965849244,0.09726113861394722,0.21215061560878393,0.25587235900267846,0.324507566281858,0.25973652911921163,True
trial_0020_bite_014_withdrawal,trial_0020_bite_014,trial_0020,withdrawal,contextual_promp,-0.005372586994484385,0.06955264690360885,0.05345397802978604,0.10786314575401776,0.13806417839133459,0.2745979510520023,0.21474926004022019,True
trial_0020_bite_015_transfer,trial_0020_bite_015,trial_0020,transfer,retrieval,0.02669734466219214,0.0260531382121011,0.024256615506195404,0.039073491263829134,0.042598841298549316,0.09167959694704313,0.06632613904781455,True
trial_0020_bite_015_transfer,trial_0020_bite_015,trial_0020,transfer,contextual_promp,0.02669734466219214,0.03833333916673805,0.03398958034474289,0.06615051751027028,0.0720968452277506,0.06336050601622507,0.046062221319203796,True
trial_0020_bite_015_withdrawal,trial_0020_bite_015,trial_0020,withdrawal,retrieval,-0.008170734621174808,0.014723153307411878,0.010817289583592566,0.03023809726830176,0.0487871140509987,0.2523528715046147,0.18920744346571253,True
trial_0020_bite_015_withdrawal,trial_0020_bite_015,trial_0020,withdrawal,contextual_promp,-0.008170734621174808,0.039007533698608834,0.029840741202087462,0.06810244063943693,0.07307563628950714,0.2839536097542344,0.20610155448956835,True
trial_0020_bite_016_transfer,trial_0020_bite_016,trial_0020,transfer,retrieval,0.02801656123106163,0.02809347216279945,0.025890730504126075,0.04050813597344639,0.04487465553411841,0.06546079431370773,0.059992944607505275,True
trial_0020_bite_016_transfer,trial_0020_bite_016,trial_0020,transfer,contextual_promp,0.02801656123106163,0.009987689687623282,0.007971311743062407,0.019613681256158776,0.02420942181790419,0.03835637345993059,0.03544658247801024,True
trial_0020_bite_016_withdrawal,trial_0020_bite_016,trial_0020,withdrawal,retrieval,-0.002120308568720049,0.08677243332111377,0.06164507531307851,0.15853159856580606,0.16917020991293613,0.07352855813408221,0.05913756056166523,True
trial_0020_bite_016_withdrawal,trial_0020_bite_016,trial_0020,withdrawal,contextual_promp,-0.002120308568720049,0.03038898000700142,0.02445005924542926,0.05089083118924778,0.05235861592151697,0.12176708136085265,0.09374409832240131,True
trial_0020_bite_017_withdrawal,trial_0020_bite_017,trial_0020,withdrawal,retrieval,-0.0051572174531879554,0.09339983340178103,0.07398880403642397,0.16380928554674806,0.16934825154162314,0.2567575273046874,0.1965764964202112,True
trial_0020_bite_017_withdrawal,trial_0020_bite_017,trial_0020,withdrawal,contextual_promp,-0.0051572174531879554,0.03899542961643316,0.030231796845031127,0.06651524401751202,0.07799319874298791,0.21160998761637873,0.1538324589953259,True
trial_0020_bite_018_transfer,trial_0020_bite_018,trial_0020,transfer,retrieval,0.025241906064099998,0.03683186067356853,0.03530425779775167,0.047067717098494444,0.050227175758071785,0.06682695439685547,0.06068679893670149,True
trial_0020_bite_018_transfer,trial_0020_bite_018,trial_0020,transfer,contextual_promp,0.025241906064099998,0.02477647212618754,0.01894676237374039,0.04600224843334921,0.0496870150737096,0.04616717527047383,0.043505751477174524,True
trial_0020_bite_018_withdrawal,trial_0020_bite_018,trial_0020,withdrawal,retrieval,-0.005819991653169108,0.052724533613319094,0.040822944460458976,0.0901870606907498,0.09763235113469365,0.2755005626982868,0.19831189307986333,True
trial_0020_bite_018_withdrawal,trial_0020_bite_018,trial_0020,withdrawal,contextual_promp,-0.005819991653169108,0.029046895954715494,0.0243415301744747,0.04625432355492602,0.054580391824940906,0.24459312945477202,0.17166222567115,True
trial_0020_bite_019_withdrawal,trial_0020_bite_019,trial_0020,withdrawal,retrieval,-0.01421115684076389,0.06088956344087694,0.03838172486868446,0.1334024123822118,0.13819197096715669,0.32266904546969405,0.29209142528631443,True
trial_0020_bite_019_withdrawal,trial_0020_bite_019,trial_0020,withdrawal,contextual_promp,-0.01421115684076389,0.05791314613138197,0.05112165157472194,0.0995977027410712,0.1054998648975848,0.33853674199483436,0.30714635870774154,True
